,Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value,Year_x,Value,Notes,Continent,Sub Group,Year_y,Population
17357,Turkey,2007,All genders,Not applicable,Percent,5.76848,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17358,Turkey,2007,All genders,Not applicable,Percent,5.76848,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17359,Turkey,2007,All genders,Not applicable,Percent,5.76848,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17360,Turkey,2007,All genders,Not applicable,Percent,5.76848,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17361,Turkey,2007,All genders,Not applicable,Percent,5.76848,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17362,Turkey,2007,All genders,Not applicable,Percent,5.76848,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17363,Turkey,2007,All genders,Not applicable,Percent,5.76848,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17364,Turkey,2007,All genders,Not applicable,Percent,5.76848,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17365,Turkey,2007,All genders,Not applicable,Percent,5.76848,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17366,Turkey,2007,All genders,Not applicable,Percent,5.76848,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17367,Turkey,2007,All genders,Not applicable,Percent,5.76848,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17368,Turkey,2007,All genders,Not applicable,Percent,5.76848,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17369,Turkey,2007,All genders,Not applicable,Percent,5.76848,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17370,Turkey,2007,All genders,Not applicable,Percent,5.76848,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17371,Turkey,2007,All genders,Not applicable,Percent,5.76848,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17372,Turkey,2007,Female,Not applicable,Percent,5.52654,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17373,Turkey,2007,Female,Not applicable,Percent,5.52654,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17374,Turkey,2007,Female,Not applicable,Percent,5.52654,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17375,Turkey,2007,Female,Not applicable,Percent,5.52654,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17376,Turkey,2007,Female,Not applicable,Percent,5.52654,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17377,Turkey,2007,Female,Not applicable,Percent,5.52654,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17378,Turkey,2007,Female,Not applicable,Percent,5.52654,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17379,Turkey,2007,Female,Not applicable,Percent,5.52654,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17380,Turkey,2007,Female,Not applicable,Percent,5.52654,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17381,Turkey,2007,Female,Not applicable,Percent,5.52654,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17382,Turkey,2007,Female,Not applicable,Percent,5.52654,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17383,Turkey,2007,Female,Not applicable,Percent,5.52654,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17384,Turkey,2007,Female,Not applicable,Percent,5.52654,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17385,Turkey,2007,Female,Not applicable,Percent,5.52654,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17386,Turkey,2007,Female,Not applicable,Percent,5.52654,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17387,Turkey,2007,Female,Not applicable,Percent,5.52654,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17388,Turkey,2006,Female,Not applicable,Percent,2.00922,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17389,Turkey,2006,Female,Not applicable,Percent,2.00922,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17390,Turkey,2006,Female,Not applicable,Percent,2.00922,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17391,Turkey,2006,Female,Not applicable,Percent,2.00922,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17392,Turkey,2006,Female,Not applicable,Percent,2.00922,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17393,Turkey,2006,Female,Not applicable,Percent,2.00922,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17394,Turkey,2006,Female,Not applicable,Percent,2.00922,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17395,Turkey,2006,Female,Not applicable,Percent,2.00922,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17396,Turkey,2006,Female,Not applicable,Percent,2.00922,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17397,Turkey,2006,Female,Not applicable,Percent,2.00922,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17398,Turkey,2006,Female,Not applicable,Percent,2.00922,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17399,Turkey,2006,Female,Not applicable,Percent,2.00922,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17400,Turkey,2006,Female,Not applicable,Percent,2.00922,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17401,Turkey,2006,Female,Not applicable,Percent,2.00922,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17402,Turkey,2006,Female,Not applicable,Percent,2.00922,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17403,Turkey,2006,Female,Not applicable,Percent,2.00922,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17404,Turkey,2006,All genders,Not applicable,Percent,2.49789,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17405,Turkey,2006,All genders,Not applicable,Percent,2.49789,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17406,Turkey,2006,All genders,Not applicable,Percent,2.49789,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17407,Turkey,2006,All genders,Not applicable,Percent,2.49789,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17408,Turkey,2006,All genders,Not applicable,Percent,2.49789,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17409,Turkey,2006,All genders,Not applicable,Percent,2.49789,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17410,Turkey,2006,All genders,Not applicable,Percent,2.49789,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17411,Turkey,2006,All genders,Not applicable,Percent,2.49789,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17412,Turkey,2006,All genders,Not applicable,Percent,2.49789,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17413,Turkey,2006,All genders,Not applicable,Percent,2.49789,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17414,Turkey,2006,All genders,Not applicable,Percent,2.49789,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17415,Turkey,2006,All genders,Not applicable,Percent,2.49789,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17416,Turkey,2006,All genders,Not applicable,Percent,2.49789,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17417,Turkey,2006,All genders,Not applicable,Percent,2.49789,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17418,Turkey,2006,All genders,Not applicable,Percent,2.49789,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17419,Turkey,2006,All genders,Not applicable,Percent,2.49789,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17420,Turkey,2006,Male,Not applicable,Percent,2.95598,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17421,Turkey,2006,Male,Not applicable,Percent,2.95598,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17422,Turkey,2006,Male,Not applicable,Percent,2.95598,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17423,Turkey,2006,Male,Not applicable,Percent,2.95598,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17424,Turkey,2006,Male,Not applicable,Percent,2.95598,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17425,Turkey,2006,Male,Not applicable,Percent,2.95598,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17426,Turkey,2006,Male,Not applicable,Percent,2.95598,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17427,Turkey,2006,Male,Not applicable,Percent,2.95598,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17428,Turkey,2006,Male,Not applicable,Percent,2.95598,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17429,Turkey,2006,Male,Not applicable,Percent,2.95598,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17430,Turkey,2006,Male,Not applicable,Percent,2.95598,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17431,Turkey,2006,Male,Not applicable,Percent,2.95598,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17432,Turkey,2006,Male,Not applicable,Percent,2.95598,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17433,Turkey,2006,Male,Not applicable,Percent,2.95598,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17434,Turkey,2006,Male,Not applicable,Percent,2.95598,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17435,Turkey,2006,Male,Not applicable,Percent,2.95598,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17436,Turkey,2005,Male,Not applicable,Percent,2.46731,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17437,Turkey,2005,Male,Not applicable,Percent,2.46731,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17438,Turkey,2005,Male,Not applicable,Percent,2.46731,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17439,Turkey,2005,Male,Not applicable,Percent,2.46731,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17440,Turkey,2005,Male,Not applicable,Percent,2.46731,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17441,Turkey,2005,Male,Not applicable,Percent,2.46731,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17442,Turkey,2005,Male,Not applicable,Percent,2.46731,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17443,Turkey,2005,Male,Not applicable,Percent,2.46731,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17444,Turkey,2005,Male,Not applicable,Percent,2.46731,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17445,Turkey,2005,Male,Not applicable,Percent,2.46731,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17446,Turkey,2005,Male,Not applicable,Percent,2.46731,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17447,Turkey,2005,Male,Not applicable,Percent,2.46731,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17448,Turkey,2005,Male,Not applicable,Percent,2.46731,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17449,Turkey,2005,Male,Not applicable,Percent,2.46731,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17450,Turkey,2005,Male,Not applicable,Percent,2.46731,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17451,Turkey,2005,Male,Not applicable,Percent,2.46731,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17452,Turkey,2005,All genders,Not applicable,Percent,2.15783,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17453,Turkey,2005,All genders,Not applicable,Percent,2.15783,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17454,Turkey,2005,All genders,Not applicable,Percent,2.15783,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17455,Turkey,2005,All genders,Not applicable,Percent,2.15783,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17456,Turkey,2005,All genders,Not applicable,Percent,2.15783,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17457,Turkey,2005,All genders,Not applicable,Percent,2.15783,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17458,Turkey,2005,All genders,Not applicable,Percent,2.15783,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17459,Turkey,2005,All genders,Not applicable,Percent,2.15783,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17460,Turkey,2005,All genders,Not applicable,Percent,2.15783,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17461,Turkey,2005,All genders,Not applicable,Percent,2.15783,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17462,Turkey,2005,All genders,Not applicable,Percent,2.15783,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17463,Turkey,2005,All genders,Not applicable,Percent,2.15783,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17464,Turkey,2005,All genders,Not applicable,Percent,2.15783,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17465,Turkey,2005,All genders,Not applicable,Percent,2.15783,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17466,Turkey,2005,All genders,Not applicable,Percent,2.15783,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17467,Turkey,2005,All genders,Not applicable,Percent,2.15783,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17468,Turkey,2005,Female,Not applicable,Percent,1.83217,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17469,Turkey,2005,Female,Not applicable,Percent,1.83217,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17470,Turkey,2005,Female,Not applicable,Percent,1.83217,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17471,Turkey,2005,Female,Not applicable,Percent,1.83217,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17472,Turkey,2005,Female,Not applicable,Percent,1.83217,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17473,Turkey,2005,Female,Not applicable,Percent,1.83217,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17474,Turkey,2005,Female,Not applicable,Percent,1.83217,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17475,Turkey,2005,Female,Not applicable,Percent,1.83217,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17476,Turkey,2005,Female,Not applicable,Percent,1.83217,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17477,Turkey,2005,Female,Not applicable,Percent,1.83217,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17478,Turkey,2005,Female,Not applicable,Percent,1.83217,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17479,Turkey,2005,Female,Not applicable,Percent,1.83217,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17480,Turkey,2005,Female,Not applicable,Percent,1.83217,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17481,Turkey,2005,Female,Not applicable,Percent,1.83217,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17482,Turkey,2005,Female,Not applicable,Percent,1.83217,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17483,Turkey,2005,Female,Not applicable,Percent,1.83217,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17484,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17485,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17486,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17487,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17488,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17489,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17490,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17491,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17492,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17493,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17494,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17495,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17496,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17497,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17498,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17499,Turkey,2004,Female,Not applicable,Percent,3.7253199999999995,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17500,Turkey,2004,Male,Not applicable,Percent,3.08636,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17501,Turkey,2004,Male,Not applicable,Percent,3.08636,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17502,Turkey,2004,Male,Not applicable,Percent,3.08636,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17503,Turkey,2004,Male,Not applicable,Percent,3.08636,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17504,Turkey,2004,Male,Not applicable,Percent,3.08636,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17505,Turkey,2004,Male,Not applicable,Percent,3.08636,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17506,Turkey,2004,Male,Not applicable,Percent,3.08636,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17507,Turkey,2004,Male,Not applicable,Percent,3.08636,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17508,Turkey,2004,Male,Not applicable,Percent,3.08636,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17509,Turkey,2004,Male,Not applicable,Percent,3.08636,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17510,Turkey,2004,Male,Not applicable,Percent,3.08636,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17511,Turkey,2004,Male,Not applicable,Percent,3.08636,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17512,Turkey,2004,Male,Not applicable,Percent,3.08636,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17513,Turkey,2004,Male,Not applicable,Percent,3.08636,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17514,Turkey,2004,Male,Not applicable,Percent,3.08636,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17515,Turkey,2004,Male,Not applicable,Percent,3.08636,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17516,Turkey,2004,All genders,Not applicable,Percent,3.38708,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17517,Turkey,2004,All genders,Not applicable,Percent,3.38708,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17518,Turkey,2004,All genders,Not applicable,Percent,3.38708,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17519,Turkey,2004,All genders,Not applicable,Percent,3.38708,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17520,Turkey,2004,All genders,Not applicable,Percent,3.38708,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17521,Turkey,2004,All genders,Not applicable,Percent,3.38708,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17522,Turkey,2004,All genders,Not applicable,Percent,3.38708,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17523,Turkey,2004,All genders,Not applicable,Percent,3.38708,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17524,Turkey,2004,All genders,Not applicable,Percent,3.38708,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17525,Turkey,2004,All genders,Not applicable,Percent,3.38708,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17526,Turkey,2004,All genders,Not applicable,Percent,3.38708,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17527,Turkey,2004,All genders,Not applicable,Percent,3.38708,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17528,Turkey,2004,All genders,Not applicable,Percent,3.38708,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17529,Turkey,2004,All genders,Not applicable,Percent,3.38708,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17530,Turkey,2004,All genders,Not applicable,Percent,3.38708,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17531,Turkey,2004,All genders,Not applicable,Percent,3.38708,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17532,Turkey,2003,All genders,Not applicable,Percent,5.11057,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17533,Turkey,2003,All genders,Not applicable,Percent,5.11057,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17534,Turkey,2003,All genders,Not applicable,Percent,5.11057,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
17535,Turkey,2003,All genders,Not applicable,Percent,5.11057,2010,92.7,,Asia,Rural Male,2000.0,11919132.0
17536,Turkey,2003,All genders,Not applicable,Percent,5.11057,2009,90.8,,Asia,Rural Female,2000.0,11878521.0
17537,Turkey,2003,All genders,Not applicable,Percent,5.11057,2009,90.8,,Asia,Rural Male,2000.0,11919132.0
17538,Turkey,2003,All genders,Not applicable,Percent,5.11057,2007,88.7,,Asia,Rural Female,2000.0,11878521.0
17539,Turkey,2003,All genders,Not applicable,Percent,5.11057,2007,88.7,,Asia,Rural Male,2000.0,11919132.0
17540,Turkey,2003,All genders,Not applicable,Percent,5.11057,2006,88.1,,Asia,Rural Female,2000.0,11878521.0
17541,Turkey,2003,All genders,Not applicable,Percent,5.11057,2006,88.1,,Asia,Rural Male,2000.0,11919132.0
17542,Turkey,2003,All genders,Not applicable,Percent,5.11057,2005,88.2,,Asia,Rural Female,2000.0,11878521.0
17543,Turkey,2003,All genders,Not applicable,Percent,5.11057,2005,88.2,,Asia,Rural Male,2000.0,11919132.0
17544,Turkey,2003,All genders,Not applicable,Percent,5.11057,2004,87.4,,Asia,Rural Female,2000.0,11878521.0
17545,Turkey,2003,All genders,Not applicable,Percent,5.11057,2004,87.4,,Asia,Rural Male,2000.0,11919132.0
17546,Turkey,2003,All genders,Not applicable,Percent,5.11057,1990,79.2,,Asia,Rural Female,2000.0,11878521.0
17547,Turkey,2003,All genders,Not applicable,Percent,5.11057,1990,79.2,,Asia,Rural Male,2000.0,11919132.0
17548,Turkey,1995,All genders,Not applicable,Percent,4.54089,2011,94.1,,Asia,Rural Female,2000.0,11878521.0
17549,Turkey,1995,All genders,Not applicable,Percent,4.54089,2011,94.1,,Asia,Rural Male,2000.0,11919132.0
17550,Turkey,1995,All genders,Not applicable,Percent,4.54089,2010,92.7,,Asia,Rural Female,2000.0,11878521.0
